Codigo_interno,Codigo,Desc Concatenada,cantidad,deposito,pasillo,columna,estante,precio_cpa,precio_vta
1815,,Reten Lt (5360) 47mm x 80mm x 6.35mm NBR - (SAV),0,D0,P11,A,2,0,0
1816,,Reten Lx (5362) 54mm x 81mm x 11.9mm NBR - (SAV),0,D0,P11,A,2,0,0
1817,,Reten Lz (5363) 55mm x 82mm x 12mm NBR - (SAV),0,D0,P11,A,2,0,0
1818,,Reten Lz (5364) 55.56mm x 82.58mm x 12.7mm NBR - (SAV),0,D0,P11,A,2,0,0
1819,,Reten Lz (5365) 60mm x 82mm x 8mm NBR - (SAV),0,D0,P11,A,2,0,0
1820,,Reten Lz (5366) 63.5mm x 82.58mm x 9.52mm NBR - (SAV),0,D0,P11,A,2,0,0
1821,,Reten Lx (5367) 45mm x 80mm x 13mm NBR - (SAV),0,D0,P11,A,2,0,0
1822,,Reten Lz (5371) 58mm x 85mm x 10mm NBR - (SAV),0,D0,P11,A,2,0,0
1823,,Reten Lz (5372) 64mm x 85mm x 16mm NBR - (SAV),0,D0,P11,A,2,0,0
1824,,Reten Lx (5373) 64mm x 85mm x 16mm NBR - (SAV),0,D0,P11,A,2,0,0
1825,,Reten Lz (5374) 65mm x 85mm x 12mm NBR - (SAV),0,D0,P11,A,2,0,0
1826,,Reten Lz (5375) 66.68mm x 85.09mm x 7.93mm NBR - (SAV),0,D0,P11,A,2,0,0
1827,,Reten Lx (5376) 66.68mm x 85mm x 10mm NBR - (SAV),0,D0,P11,A,2,0,0
1828,,Reten Lz (5381) 70mm x 105mm x 13mm NBR - (SAV),0,D0,P11,A,2,0,0
1829,,Reten Lz (5382) 76mm x 105mm x 12mm NBR - (SAV),0,D0,P11,A,2,0,0
1830,,Reten Lz (5383) 76.2mm x 104.78mm x 14.28mm NBR - (SAV),0,D0,P11,A,2,0,0
1831,,Reten Lx (5384) 79.38mm x 104.78mm x 14.28mm NBR - (SAV),0,D0,P11,A,2,0,0
1832,,Reten Lx (5385) 85mm x 105mm x 13mm NBR - (SAV),0,D0,P11,A,2,0,0
1833,,Reten Lz (5390) 80mm x 110mm x 13mm NBR - (SAV),0,D0,P11,A,2,0,0
1834,,Reten Lx (5391) 84mm x 110mm x 16mm NBR - (SAV),0,D0,P11,A,3,0,0
1835,,Reten Lz (5392) 84mm x 110mm x 16mm NBR - (SAV),0,D0,P11,A,3,0,0
1836,,Reten Lz (5393) 88mm x 110mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1837,,Reten Lz (5394) 85mm x 110mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1838,,Reten Lz (5395) 90mm x 110mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1839,,Reten Lx (5400) 19mm x 41.24mm x 6.35mm NBR - (SAV),0,D0,P11,A,3,0,0
1840,,Reten Lz (5401) 22.22mm x 41.25mm x 11.11mm NBR - (SAV),0,D0,P11,A,3,0,0
1841,,Reten Lz (5402) 25mm x 41.17mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1842,,Reten Lx (5403) 27mm x 41mm x 10mm NBR - (SAV),0,D0,P11,A,3,0,0
1843,,Reten Lz (5405) 25.4mm x 44.5mm x 11.11mm NBR - (SAV),0,D0,P11,A,3,0,0
1844,,Reten Lz (5406) 27mm x 44.4mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1845,,Reten Lx (5407) 27mm x 44.4mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1846,,Reten Lz (5408) 28.6mm x 44.4mm x 11.11mm NBR - (SAV),0,D0,P11,A,3,0,0
1847,,Reten Lz (5409) 31.75mm x 44.5mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1848,,Reten Lz (5410) 32mm x 44mm x 7mm NBR - (SAV),0,D0,P11,A,3,0,0
1849,,Reten Lz (5412) 25.4mm x 46.43mm x 11.11mm NBR - (SAV),0,D0,P11,A,3,0,0
1850,,Reten Lx (5413) 29mm x 46.46mm x 11.5mm NBR - (SAV),0,D0,P11,A,3,0,0
1851,,Reten Lz (5414) 29.84mm x 46.46mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1852,,Reten Lz (5415) 31.75mm x 46.46mm x 9.92mm NBR - (SAV),0,D0,P11,A,3,0,0
1853,,Reten Lz (5416) 33.33mm x 46.45mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1854,,Reten Lz (5417) 34.93mm x 46.46mm x 7.93mm NBR - (SAV),0,D0,P11,A,3,0,0
1855,,Reten Lt (5418) 34.93mm x 46.48mm x 4.76mm NBR - (SAV),0,D0,P11,A,3,0,0
1856,,Reten Lz (5419) 34.93mm x 46.6mm x 7.54mm NBR - (SAV),0,D0,P11,A,3,0,0
1857,,Reten Lx (5420) 20mm x 47mm x 7mm NBR - (SAV),0,D0,P11,A,3,0,0
1858,,Reten Lz (5422) 28mm x 47mm x 7mm NBR - (SAV),0,D0,P11,A,3,0,0
1859,,Reten Lx (5423) 30mm x 47mm x 5mm NBR - (SAV),0,D0,P11,A,3,0,0
1860,,Reten Lz (5424) 31mm x 47mm x 7mm NBR - (SAV),0,D0,P11,A,3,0,0
1861,,Reten Lx (5425) 32mm x 47mm x 7mm NBR - (SAV),0,D0,P11,A,3,0,0
1862,,Reten Lx (5426) 32mm x 47mm x 10mm NBR - (SAV),0,D0,P11,A,3,0,0
1863,,Reten Lx (5427) 35mm x 47mm x 7mm NBR - (SAV),0,D0,P11,A,3,0,0
1864,,Reten Lz (5430) 7.93mm x 25.37mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1865,,Reten Lz (5431) 11.11mm x 25.37mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1866,,Reten Lx (5432) 12.7mm x 25.37mm x 6.35mm NBR - (SAV),0,D0,P11,A,3,0,0
1867,,Reten Lz (5433) 12.7mm x 25.37mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1868,,Reten Lz (5434) 15mm x 25mm x 6mm NBR - (SAV),0,D0,P11,A,3,0,0
1869,,Reten Lz (5435) 16mm x 25mm x 6mm NBR - (SAV),0,D0,P11,A,3,0,0
1870,,Reten Lt (5436) 19mm x 25.37mm x 3.16mm NBR - (SAV),0,D0,P11,A,3,0,0
1871,,Reten Lz (5440) 127mm x 152.4mm x 14.28mm NBR - (SAV),0,D0,P11,A,3,0,0
1872,,Reten Lz (5442) 150mm x 180mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1873,,Reten Lz (5443) 12.7mm x 28.55mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1874,,Reten Lz (5444) 15.87mm x 28.55mm x 9.52mm NBR - (SAV),0,D0,P11,A,3,0,0
1875,,Reten Lx (5445) 17.5mm x 28.5mm x 7mm NBR - (SAV),0,D0,P11,A,3,0,0
1876,,Reten Kz (5450) 75mm x 95mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1877,,Reten Lx (5451) 72mm x 95mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1878,,Reten Lz (5452) 70mm x 95mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1879,,Reten Lz (5453) 60mm x 95mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1880,,Reten Lz (5454) 69.85mm x 92.03mm x 14.28mm NBR - (SAV),0,D0,P11,A,3,0,0
1881,,Reten Lz (5455) 66.68mm x 92.03mm x 11.9mm NBR - (SAV),0,D0,P11,A,3,0,0
1882,,Reten Lz (5456) 43.8mm x 92.03mm x 12.7mm NBR - (SAV),0,D0,P11,A,3,0,0
1883,,Reten Kz (5457) 65mm x 90mm x 13mm NBR - (SAV),0,D0,P11,A,3,0,0
1884,,Reten Lz (5458) 68mm x 90mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1885,,Reten Lz (5459) 70mm x 90mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1886,,Reten Lz (5460) 60mm x 90mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1887,,Reten Lz (5461) 53.5mm x 90mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1888,,Reten Lx (5462) 68mm x 90mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1889,,Reten Kx (5463) 110mm x 140mm x 13mm NBR/MVQ - (SAV),0,D0,P11,B,3,0,0
1890,,Reten Kx (5464) 95mm x 130mm x 12mm NBR - (SAV),0,D0,P11,B,3,0,0
1891,,Reten Lz (5465) 93.64mm x 130.15mm x 12.7mm NBR - (SAV),0,D0,P11,B,3,0,0
1892,,Reten Lz (5466) 88.9mm x 130.15mm x 12.7mm NBR - (SAV),0,D0,P11,B,3,0,0
1893,,Reten Kz (5467) 95mm x 125mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1894,,Reten Lz (5468) 100mm x 125mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1895,,Reten Lz (5469) 92.08mm x 125mm x 12.7mm NBR - (SAV),0,D0,P11,B,3,0,0
1896,,Reten Kz (5470) 87.31mm x 120.77mm x 14.28mm NBR - (SAV),0,D0,P11,B,3,0,0
1897,,Reten Lz (5471) 88.9mm x 120.62mm x 14.28mm NBR - (SAV),0,D0,P11,B,3,0,0
1898,,Reten Lz (5472) 92.08mm x 120.62mm x 14.28mm NBR - (SAV),0,D0,P11,B,3,0,0
1899,,Reten Lz (5473) 98.4mm x 120.62mm x 14.28mm NBR - (SAV),0,D0,P11,B,3,0,0
1900,,Reten Lz (5474) 88mm x 120mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1901,,Reten Mx (5475) 52mm x 72mm x 12mm NBR - (SAV),0,D0,P11,B,3,0,0
1902,,Reten Mz (5476) 45mm x 72mm x 12mm NBR - (SAV),0,D0,P11,B,3,0,0
1903,,Reten Mz (5477) 101.6mm x 126.95mm x 7.93mm NBR/MVQ - (SAV),0,D0,P11,B,3,0,0
1904,,Reten Lx (5478) 101.6mm x 126.95mm x 12.7mm NBR/MVQ - (SAV),0,D0,P11,B,3,0,0
1905,,Reten Lx (5479) 148mm x 170mm x 15mm NBR - (SAV),0,D0,P11,B,3,0,0
1906,,Reten Lz (5480) 97mm x 170mm x 15mm NBR - (SAV),0,D0,P11,B,3,0,0
1907,,Reten Lz (5481) 140mm x 170mm x 13mm NBR - (SAV),0,D0,P11,B,3,0,0
1908,,Reten Lz (5482) 148mm x 170mm x 15mm NBR - (SAV),0,D0,P11,B,3,0,0
1909,,Reten Lz (5484) 19mm x 33.22mm x 9.5mm NBR - (SAV),0,D0,P11,B,3,0,0
1910,,Reten Lx (5485) 25mm x 36mm x 7mm NBR - (SAV),0,D0,P11,B,3,0,0
1911,,Reten Lz (5486) 36mm x 54mm x 7.5mm NBR - (SAV),0,D0,P11,B,3,0,0
1912,,Reten Lx (5487) 39.69mm x 58.98mm x 9.75mm NBR - (SAV),0,D0,P11,B,3,0,0
1913,,Reten Lx (5488) 42mm x 60mm x 10mm NBR/MVQ - (SAV),0,D0,P11,B,3,0,0
1914,,Reten Ls (5489) 49.2mm x 63.55mm x 7.14mm NBR - (SAV),0,D0,P11,B,3,0,0
1915,,Reten Lz (5490) 38.1mm x 63.55mm x 9.52mm NBR - (SAV),0,D0,P11,B,3,0,0
1916,,Reten Lx (5491) 45mm x 66mm x 6mm NBR - (SAV),0,D0,P11,B,3,0,0
1917,,Reten Lz (5492) 43.8mm x 69.3mm x 12.7mm NBR - (SAV),0,D0,P11,B,3,0,0
1918,,Reten Lx (5493) 43.8mm x 69.3mm x 12.7mm NBR - (SAV),0,D0,P11,C,3,0,0
1919,,Reten Lx (5495) 56mm x 76.4mm x 12.7mm NBR - (SAV),0,D0,P11,C,3,0,0
1920,,Reten Lt (5496) 25.4mm x 36.53mm x 4.85mm NBR - (SAV),0,D0,P11,C,3,0,0
1921,,Reten Mz (5497) 12.7mm x 28.55mm x 6.35mm NBR - (SAV),0,D0,P11,C,3,0,0
1922,,Reten Mx (5498) 16mm x 28mm x 7mm NBR - (SAV),0,D0,P11,C,3,0,0
1923,,Reten Mz (5499) 17mm x 28mm x 7.11mm NBR - (SAV),0,D0,P11,C,3,0,0
1924,,Reten 5500 SAV,0,D0,P11,C,3,0,0
1925,,Reten Mt (5501) 17.1mm x 28.55mm x 6.35mm NBR - (SAV),0,D0,P11,C,3,0,0
1926,,Reten Mt (5502) 19mm x 28.58mm x 6.74mm NBR - (SAV),0,D0,P11,C,3,0,0
1927,,Reten Mz (5503) 19mm x 28.67mm x 4.76mm NBR - (SAV),0,D0,P11,C,3,0,0
1928,,Reten Mz (5504) 29.37mm x 42.82mm x 11.11mm NBR - (SAV),0,D0,P11,C,3,0,0
1929,,Reten Mz (5505) 30.16mm x 42.86mm x 6.35mm NBR - (SAV),0,D0,P11,C,3,0,0
1930,,Reten Mx (5506) 31.4mm x 42.85mm x 7.93mm NBR - (SAV),0,D0,P11,C,3,0,0
1931,,Reten Mz (5507) 31.75mm x 42.87mm x 4.76mm NBR - (SAV),0,D0,P11,C,3,0,0
1932,,Reten Mz (5508) 28mm x 47mm x 8mm NBR - (SAV),0,D0,P11,C,3,0,0
1933,,Reten Mx (5509) 34mm x 47mm x 9.1mm NBR - (SAV),0,D0,P11,C,3,0,0
1934,,Reten Mz (5510) 35mm x 47mm x 7mm NBR - (SAV),0,D0,P11,C,3,0,0
1935,,Reten Mx (5511) 30mm x 47mm x 10.12mm NBR - (SAV),0,D0,P11,C,3,0,0
1936,,Reten Mx (5512) 25mm x 47mm x 8mm NBR - (SAV),0,D0,P11,C,3,0,0
1937,,Reten Mx (5513) 30mm x 47mm x 8mm NBR - (SAV),0,D0,P11,C,3,0,0
1938,,Reten Mt (5514) 38.1mm x 50.52mm x 6.35mm NBR - (SAV),0,D0,P11,C,3,0,0
1939,,Reten Ms (5515) 38.1mm x 50.52mm x 6.35mm NBR - (SAV),0,D0,P11,C,3,0,0
1940,,Reten Mx (5516) 38.1mm x 50.52mm x 6.35mm NBR - (SAV),0,D0,P11,C,3,0,0
1941,,Reten Mz (5517) 32.3mm x 51.4mm x 9.92mm NBR - (SAV),0,D0,P11,C,3,0,0
1942,,Reten Mz (5518) 29.77mm x 51.59mm x 9.52mm NBR - (SAV),0,D0,P11,C,3,0,0
1943,,Reten Mz (5519) 31.75mm x 52.37mm x 12.7mm NBR - (SAV),0,D0,P11,C,3,0,0
1944,,Reten Mz (5520) 34.93mm x 52.37mm x 11.11mm NBR - (SAV),0,D0,P11,C,3,0,0
1945,,Reten Mz (5521) 35mm x 52.37mm x 11.11mm NBR - (SAV),0,D0,P11,C,3,0,0
1946,,Reten Mt (5522) 36.91mm x 52.3mm x 4.36mm NBR - (SAV),0,D0,P11,C,3,0,0
1947,,Reten Mr (5523) 32mm x 52mm x 9mm NBR - (SAV),0,D0,P11,C,3,0,0
1948,,Reten Mz (5524) 34mm x 52mm x 8mm NBR - (SAV),0,D0,P11,C,3,0,0
1949,,Reten Mz (5525) 38mm x 52mm x 10mm NBR - (SAV),0,D0,P11,C,4,0,0
1950,,Reten Mt (5526) 39.69mm x 52.37mm x 6.35mm NBR - (SAV),0,D0,P11,C,4,0,0
1951,,Reten Mx (5527) 36mm x 54mm x 7mm NBR - (SAV),0,D0,P11,C,4,0,0
1952,,Reten Mx (5528) 38mm x 54mm x 10mm NBR - (SAV),0,D0,P11,C,4,0,0
1953,,Reten Mz (5529) 31.75mm x 57.15mm x 9.52mm NBR - (SAV),0,D0,P11,C,4,0,0
1954,,Reten Mz (5530) 31.75mm x 57.15mm x 12.7mm NBR - (SAV),0,D0,P11,C,4,0,0
1955,,Reten Mt (5531) 33.33mm x 57mm x 6.35mm NBR - (SAV),0,D0,P11,C,4,0,0
1956,,Reten Mx (5532) 33.33mm x 57.15mm x 12.7mm NBR - (SAV),0,D0,P11,C,4,0,0
1957,,Reten Mx (5533) 35.53mm x 58.21mm x 13.2mm NBR - (SAV),0,D0,P11,C,4,0,0
1958,,Reten Mz (5534) 45mm x 59mm x 10mm NBR - (SAV),0,D0,P11,C,4,0,0
1959,,Reten Mt (5535) 44mm x 59.33mm x 6.35mm NBR - (SAV),0,D0,P11,C,4,0,0
1960,,Reten Mx (5536) 38.1mm x 60.3mm x 12.7mm NBR - (SAV),0,D0,P11,C,4,0,0
1961,,Reten Mz (5537) 41.28mm x 60.3mm x 9.52mm NBR - (SAV),0,D0,P11,C,4,0,0
1962,,Reten Mx (5538) 41.28mm x 60.4mm x 11.1mm NBR - (SAV),0,D0,P11,C,4,0,0
1963,,Reten Mx (5539) 44.45mm x 60.3mm x 11.11mm NBR - (SAV),0,D0,P11,C,4,0,0
1964,,Reten Mz (5540) 45mm x 61mm x 10mm NBR - (SAV),0,D0,P11,C,4,0,0
1965,,Reten Mt (5541) 47.63mm x 61.02mm x 6.35mm NBR - (SAV),0,D0,P11,C,4,0,0
1966,,Reten Mz (5542) 36.51mm x 61.9mm x 7.5mm NBR - (SAV),0,D0,P11,C,4,0,0
1967,,Reten Mz (5543) 38mm x 62mm x 12mm NBR - (SAV),0,D0,P11,C,4,0,0
1968,,Reten Mx (5544) 39.62mm x 61.98mm x 12.7mm NBR - (SAV),0,D0,P11,C,4,0,0
1969,,Reten Lz (5545) 88mm x 120.62mm x 13mm NBR - (SAV),0,D0,P11,C,4,0,0
1970,,Reten Mx (5546) 41mm x 65.45mm x 13.3mm NBR - (SAV),0,D0,P11,C,4,0,0
1971,,Reten Mt (5547) 38.81mm x 66.62mm x 6.35mm NBR - (SAV),0,D0,P11,C,4,0,0
1972,,Reten Mt (5548) 49.5mm x 66.6mm x 6.35mm NBR - (SAV),0,D0,P11,C,4,0,0
1973,,Reten Mx (5549) 35.8mm x 68mm x 10mm NBR - (SAV),0,D0,P11,C,4,0,0
1974,,Reten Mz (5550) 35.8mm x 68mm x 12mm NBR - (SAV),0,D0,P11,C,4,0,0
1975,,Reten Mz (5551) 49.2mm x 68.22mm x 12.7mm NBR - (SAV),0,D0,P11,C,4,0,0
1976,,Reten Mz (5552) 53mm x 68mm x 10mm NBR - (SAV),0,D0,P11,C,4,0,0
1977,,Reten Lx (5553) 40mm x 65mm x 12mm NBR - (SAV),0,D0,P11,C,4,0,0
1978,,Reten Lx (5554) 47.63mm x 65.05mm x 11.9mm NBR - (SAV),0,D0,P11,C,4,0,0
1979,,Reten Lz (5555) 45mm x 65mm x 12mm NBR - (SAV),0,D0,P11,C,4,0,0
1980,,Reten Lz (5556) 17mm x 35mm x 7mm NBR - (SAV),0,D0,P11,B,4,0,0
1981,,Reten Lz (5557) 42mm x 56mm x 7mm NBR - (SAV),0,D0,P11,B,4,0,0
1982,,Reten Lx (5558) 44.45mm x 85.63mm x 15.87mm NBR - (SAV),0,D0,P11,B,4,0,0
1983,,Reten Kz (5559) 79.38mm x 115.85mm x 30.16mm NBR - (SAV),0,D0,P11,B,4,0,0
1984,,Reten Kz (5560) 66.68mm x 112.7mm x 11.11mm NBR - (SAV),0,D0,P11,B,4,0,0
1985,,Reten Mx (5562) 36mm x 48mm x 10mm NBR - (SAV),0,D0,P11,B,4,0,0
1986,,Reten Lx (5563) 36mm x 48mm x 10mm NBR - (SAV),0,D0,P11,B,4,0,0
1987,,Reten Lz (5564) 100mm x 130mm x 12mm NBR - (SAV),0,D0,P11,B,4,0,0
1988,,Reten Mx (5566) 101.6mm x 126.95mm x 12.7mm NBR - (SAV),0,D0,P11,B,4,0,0
1989,,Reten Lz (5567) 105mm x 130mm x 13mm NBR - (SAV),0,D0,P11,B,4,0,0
1990,,Reten Lx (5568) 105mm x 130mm x 13mm NBR - (SAV),0,D0,P11,B,4,0,0
1991,,Reten Lz (5569) 105mm x 130mm x 15mm NBR - (SAV),0,D0,P11,B,4,0,0
1992,,Reten Lz (5570) 110mm x 130mm x 13mm NBR - (SAV),0,D0,P11,B,4,0,0
1993,,Reten Lz (5573) 90mm x 115mm x 13mm NBR - (SAV),0,D0,P11,B,4,0,0
1994,,Reten Lz (5574) 90mm x 115mm x 9mm NBR - (SAV),0,D0,P11,B,4,0,0
1995,,Reten Ms (5580) 50.78mm x 65.1mm x 14.35mm NBR - (SAV),0,D0,P11,B,4,0,0
1996,,Reten Mt (5581) 50.8mm x 65.1mm x 11.9mm NBR - (SAV),0,D0,P11,B,4,0,0
1997,,Reten Mz (5582) 50mm x 65mm x 8mm NBR - (SAV),0,D0,P11,B,4,0,0
1998,,Reten Mz (5583) 42mm x 65mm x 12mm NBR - (SAV),0,D0,P11,B,4,0,0
1999,,Reten 5584 SAV,0,D0,P11,B,4,0,0
2000,,Reten Mz (5585) 40mm x 60mm x 7mm NBR - (SAV),0,D0,P11,B,4,0,0
2001,,Reten Mx (5586) 45mm x 60mm x 8mm NBR/ACM - (SAV),0,D0,P11,B,4,0,0
2002,,Reten Lx (5588) 45mm x 60mm x 10mm NBR - (SAV),0,D0,P11,B,4,0,0
2003,,Reten Mx (5589) 42.86mm x 63.55mm x 12.7mm NBR - (SAV),0,D0,P11,B,4,0,0
2004,,Reten Mz (5590) 44.45mm x 63.55mm x 7.93mm NBR - (SAV),0,D0,P11,B,4,0,0
2005,,Reten Mz (5591) 49.2mm x 63.55mm x 9.52mm NBR - (SAV),0,D0,P11,B,4,0,0
2006,,Reten Mz (5592) 50.8mm x 63.55mm x 6.35mm NBR - (SAV),0,D0,P11,B,4,0,0
2007,,Reten Mt (5593) 34.93mm x 63.55mm x 6.35mm NBR - (SAV),0,D0,P11,B,4,0,0
2008,,Reten Mz (5594) 38.1mm x 63.55mm x 7.9mm NBR - (SAV),0,D0,P11,B,4,0,0
2009,,Reten Mz (5595) 31.75mm x 53.97mm x 7.9mm NBR - (SAV),0,D0,P11,B,4,0,0
2010,,Reten Mz (5596) 38.1mm x 53.97mm x 11.11mm NBR - (SAV),0,D0,P11,A,4,0,0
2011,,Reten Mz (5597) 40.48mm x 53.97mm x 7.93mm NBR - (SAV),0,D0,P11,A,4,0,0
2012,,Reten Mz (5598) 44.45mm x 53.97mm x 4.84mm NBR - (SAV),0,D0,P11,A,4,0,0
2013,,Reten Mx (5599) 42mm x 55mm x 7mm NBR - (SAV),0,D0,P11,A,4,0,0
2014,,Reten Mz (5600) 30.16mm x 47.62mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2015,,Reten Mt (5601) 38.1mm x 47.62mm x 4.76mm NBR - (SAV),0,D0,P11,A,4,0,0
2016,,Reten Mx (5602) 38.1mm x 47.63mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2017,,Reten Mz (5603) 38mm x 50mm x 10.16mm NBR - (SAV),0,D0,P11,A,4,0,0
2018,,Reten Mz (5604) 28.6mm x 50.8mm x 11.11mm NBR - (SAV),0,D0,P11,A,4,0,0
2019,,Reten Mx (5605) 30.16mm x 50.8mm x 13.1mm NBR - (SAV),0,D0,P11,A,4,0,0
2020,,Reten Mt (5606) 38.1mm x 50.4mm x 10.31mm NBR - (SAV),0,D0,P11,A,4,0,0
2021,,Reten Mz (5607) 38.1mm x 50.8mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2022,,Reten Mr (5608) 20mm x 33mm x 10mm NBR - (SAV),0,D0,P11,A,4,0,0
2023,,Reten Mt (5609) 23.8mm x 34.92mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2024,,Reten Mt (5610) 27mm x 34.92mm x 5.15mm NBR - (SAV),0,D0,P11,A,4,0,0
2025,,Reten Mt (5611) 15mm x 35mm x 5mm NBR - (SAV),0,D0,P11,A,4,0,0
2026,,Reten Mx (5612) 20mm x 35mm x 6mm NBR - (SAV),0,D0,P11,A,4,0,0
2027,,Reten Mz (5613) 22mm x 35mm x 10mm NBR - (SAV),0,D0,P11,A,4,0,0
2028,,Reten Mt (5614) 22.22mm x 36.4mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2029,,Reten Mt (5615) 28.6mm x 36.4mm x 5.15mm NBR - (SAV),0,D0,P11,A,4,0,0
2030,,Reten Mt (5616) 28.6mm x 36.4mm x 7.14mm NBR - (SAV),0,D0,P11,A,4,0,0
2031,,Reten Mz (5617) 23mm x 36.5mm x 6.3mm NBR - (SAV),0,D0,P11,A,4,0,0
2032,,Reten Mt (5618) 25.4mm x 36.5mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2033,,Reten Mx (5619) 25mm x 37mm x 7mm NBR - (SAV),0,D0,P11,A,4,0,0
2034,,Reten Mr (5620) 25.4mm x 38.07mm x 12.7mm NBR - (SAV),0,D0,P11,A,4,0,0
2035,,Reten Mx (5621) 27mm x 38.07mm x 7.93mm NBR - (SAV),0,D0,P11,A,4,0,0
2036,,Reten Mt (5622) 22.22mm x 39.65mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2037,,Reten Mt (5623) 25.4mm x 39.65mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2038,,Reten Mt (5624) 28.5mm x 39.65mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2039,,Reten Mt (5625) 25.4mm x 39.9mm x 6.35mm NBR - (SAV),0,D0,P11,A,4,0,0
2040,,Reten Mt (5626) 19mm x 40mm x 5mm NBR - (SAV),0,D0,P11,A,5,0,0
2041,,Reten Mr (5627) 20mm x 40mm x 8mm NBR - (SAV),0,D0,P11,A,5,0,0
2042,,Reten Mt (5628) 22.22mm x 39.9mm x 6.35mm NBR - (SAV),0,D0,P11,A,5,0,0
2043,,Reten Mx (5629) 28.5mm x 41.3mm x 7.93mm NBR - (SAV),0,D0,P11,A,5,0,0
2044,,Reten Mz (5630) 25.4mm x 43.5mm x 11.6mm NBR - (SAV),0,D0,P11,A,5,0,0
2045,,Reten Mx (5631) 28mm x 43mm x 10mm NBR - (SAV),0,D0,P11,A,5,0,0
2046,,Reten Mz (5632) 31.75mm x 43.4mm x 6.35mm NBR - (SAV),0,D0,P11,A,5,0,0
2047,,Reten Mz (5633) 29mm x 45mm x 10mm NBR - (SAV),0,D0,P11,A,5,0,0
2048,,Reten Mx (5634) 30mm x 45mm x 8mm NBR - (SAV),0,D0,P11,A,5,0,0
2049,,Reten Ms (5635) 34.86mm x 46.43mm x 11.11mm NBR - (SAV),0,D0,P11,A,5,0,0
2050,,Reten Mz (5636) 40mm x 56mm x 10mm NBR - (SAV),0,D0,P11,A,5,0,0
2051,,Reten Mr (5637) 40mm x 56mm x 10mm NBR - (SAV),0,D0,P11,A,5,0,0
2052,,Reten Mt (5638) 34.93mm x 57.96mm x 6.35mm NBR - (SAV),0,D0,P11,A,5,0,0
2053,,Reten Mz (5639) 38.1mm x 57.94mm x 12.14mm NBR - (SAV),0,D0,P11,A,5,0,0
2054,,Reten Mr (5640) 45.8mm x 66.57mm x 12.7mm NBR - (SAV),0,D0,P11,A,5,0,0
2055,,Reten Mz (5641) 50mm x 66mm x 10mm NBR - (SAV),0,D0,P11,A,5,0,0
2056,,Reten Mx (5642) 42.4mm x 66.9mm x 12.8mm NBR - (SAV),0,D0,P11,A,5,0,0
2057,,Reten Mz (5643) 50mm x 68mm x 14mm NBR - (SAV),0,D0,P11,A,5,0,0
2058,,Reten Mt (5646) 41.28mm x 70.2mm x 6.35mm NBR - (SAV),0,D0,P11,A,5,0,0
2059,,Reten Mz (5647) 52.4mm x 73.02mm x 9.52mm NBR - (SAV),0,D0,P11,A,5,0,0
2060,,Reten Mz (5648) 41.28mm x 75.84mm x 6.35mm NBR - (SAV),0,D0,P11,A,5,0,0
2061,,Reten Mx (5649) 57.15mm x 76.12mm x 15.87mm NBR - (SAV),0,D0,P11,A,5,0,0
2062,,Reten Mz (5650) 62mm x 80mm x 13mm NBR - (SAV),0,D0,P11,A,5,0,0
